"riding_id","election_id","order","cre_id","party_name","candidate_name","re_id","votes","votes_percent","delta_percent","expenditures","elected"
"Gaspésie-Les Îles-de-la-Madeleine","F2015",1,"F2015:Gaspésie-Les Îles-de-la-Madeleine:Philip Toone:New Democratic","New Democratic","Philip Toone","F2015:Gaspésie-Les Îles-de-la-Madeleine",12885,32.52,NA,"45644.59",FALSE
"Gatineau","F2015",1,"F2015:Gatineau:Françoise Boivin:New Democratic","New Democratic","Françoise Boivin","F2015:Gatineau",15352,26.56,NA,"52920.78",FALSE
"Gatineau","F2015",4,"F2015:Gatineau:Guy Dostaler:Green","Green","Guy Dostaler","F2015:Gatineau",942,1.63,NA,"639.67",FALSE
"Gatineau","F2015",3,"F2015:Gatineau:Luc Angers:Conservative","Conservative","Luc Angers","F2015:Gatineau",4733,8.19,NA,"15531.17",FALSE
"Gatineau","F2015",2,"F2015:Gatineau:Philippe Boily:Bloc Québécois","Bloc Québécois","Philippe Boily","F2015:Gatineau",5455,9.44,NA,"37224.72",FALSE
"Gatineau","F2015",0,"F2015:Gatineau:Steve MacKinnon:Liberal","Liberal","Steve MacKinnon","F2015:Gatineau",31076,53.76,NA,"97491.72",TRUE
"Glengarry-Prescott-Russell","F2015",0,"F2015:Glengarry-Prescott-Russell:Francis Drouin:Liberal","Liberal","Francis Drouin","F2015:Glengarry-Prescott-Russell",34189,53.28,NA,"114201.86",TRUE
"Glengarry-Prescott-Russell","F2015",3,"F2015:Glengarry-Prescott-Russell:Genevieve Malouin-Diraddo:Green","Green","Genevieve Malouin-Diraddo","F2015:Glengarry-Prescott-Russell",1153,1.8,NA,"156.86",FALSE
"Glengarry-Prescott-Russell","F2015",2,"F2015:Glengarry-Prescott-Russell:Normand Laurin:New Democratic","New Democratic","Normand Laurin","F2015:Glengarry-Prescott-Russell",5087,7.93,NA,"4769.31",FALSE
"Glengarry-Prescott-Russell","F2015",1,"F2015:Glengarry-Prescott-Russell:Pierre Lemieux:Conservative","Conservative","Pierre Lemieux","F2015:Glengarry-Prescott-Russell",23367,36.41,NA,"131909.88",FALSE
"Grande Prairie-Mackenzie","F2015",0,"F2015:Grande Prairie-Mackenzie:Chris Warkentin:Conservative","Conservative","Chris Warkentin","F2015:Grande Prairie-Mackenzie",38895,72.91,NA,"47450.74",TRUE
"Grande Prairie-Mackenzie","F2015",3,"F2015:Grande Prairie-Mackenzie:James David Friesen:Green","Green","James David Friesen","F2015:Grande Prairie-Mackenzie",1673,3.14,NA,"2768.22",FALSE
"Grande Prairie-Mackenzie","F2015",1,"F2015:Grande Prairie-Mackenzie:Reagan Johnston:Liberal","Liberal","Reagan Johnston","F2015:Grande Prairie-Mackenzie",7819,14.66,NA,"7280.1",FALSE
"Grande Prairie-Mackenzie","F2015",2,"F2015:Grande Prairie-Mackenzie:Saba Mossagizi:New Democratic","New Democratic","Saba Mossagizi","F2015:Grande Prairie-Mackenzie",4343,8.14,NA,"13165.14",FALSE
"Guelph","F2015",2,"F2015:Guelph:Andrew Seagram:New Democratic","New Democratic","Andrew Seagram","F2015:Guelph",8392,12.01,NA,"42701.14",FALSE
"Guelph","F2015",1,"F2015:Guelph:Gloria Kovach:Conservative","Conservative","Gloria Kovach","F2015:Guelph",18407,26.35,NA,"59899.61",FALSE
"Guelph","F2015",3,"F2015:Guelph:Gord Miller:Green","Green","Gord Miller","F2015:Guelph",7909,11.32,NA,"222034.2",FALSE
"Guelph","F2015",0,"F2015:Guelph:Lloyd Longfield:Liberal","Liberal","Lloyd Longfield","F2015:Guelph",34303,49.1,NA,"213387.97",TRUE
"Haldimand-Norfolk","F2015",0,"F2015:Haldimand-Norfolk:Diane Finley:Conservative","Conservative","Diane Finley","F2015:Haldimand-Norfolk",24714,44.14,NA,"127788.19",TRUE
"Haldimand-Norfolk","F2015",1,"F2015:Haldimand-Norfolk:Joan Mouland:Liberal","Liberal","Joan Mouland","F2015:Haldimand-Norfolk",20487,36.59,NA,"72346.01",FALSE
"Haldimand-Norfolk","F2015",2,"F2015:Haldimand-Norfolk:John Harris:New Democratic","New Democratic","John Harris","F2015:Haldimand-Norfolk",7625,13.62,NA,"3656.59",FALSE
"Haldimand-Norfolk","F2015",3,"F2015:Haldimand-Norfolk:Wayne Ettinger:Green","Green","Wayne Ettinger","F2015:Haldimand-Norfolk",1857,3.32,NA,"12277.23",FALSE
"Haliburton-Kawartha Lakes-Brock","F2015",3,"F2015:Haliburton-Kawartha Lakes-Brock:Bill MacCallum:Green","Green","Bill MacCallum","F2015:Haliburton-Kawartha Lakes-Brock",2470,3.99,NA,"8268.38",FALSE
"Haliburton-Kawartha Lakes-Brock","F2015",1,"F2015:Haliburton-Kawartha Lakes-Brock:David Marquis:Liberal","Liberal","David Marquis","F2015:Haliburton-Kawartha Lakes-Brock",19634,31.75,NA,"45773.96",FALSE
"Haliburton-Kawartha Lakes-Brock","F2015",0,"F2015:Haliburton-Kawartha Lakes-Brock:Jamie Schmale:Conservative","Conservative","Jamie Schmale","F2015:Haliburton-Kawartha Lakes-Brock",27718,44.83,NA,"69530.77",TRUE
"Haliburton-Kawartha Lakes-Brock","F2015",2,"F2015:Haliburton-Kawartha Lakes-Brock:Mike Perry:New Democratic","New Democratic","Mike Perry","F2015:Haliburton-Kawartha Lakes-Brock",12012,19.43,NA,"53554.91",FALSE
"Halifax West","F2015",0,"F2015:Halifax West:Geoff Regan:Liberal","Liberal","Geoff Regan","F2015:Halifax West",34377,68.65,NA,"51596.91",TRUE
"Halifax West","F2015",2,"F2015:Halifax West:Joanne Hussey:New Democratic","New Democratic","Joanne Hussey","F2015:Halifax West",5894,11.77,NA,"38094.46",FALSE
"Halifax West","F2015",1,"F2015:Halifax West:Michael McGinnis:Conservative","Conservative","Michael McGinnis","F2015:Halifax West",7837,15.65,NA,"34660.89",FALSE
"Halifax West","F2015",3,"F2015:Halifax West:Richard Henryk Zurawski:Green","Green","Richard Henryk Zurawski","F2015:Halifax West",1971,3.94,NA,"258.75",FALSE
"Halifax","F2015",0,"F2015:Halifax:Andy Fillmore:Liberal","Liberal","Andy Fillmore","F2015:Halifax",27431,51.73,NA,"134528.53",TRUE
"Halifax","F2015",2,"F2015:Halifax:Irvine Carvery:Conservative","Conservative","Irvine Carvery","F2015:Halifax",4564,8.61,NA,"22288.4",FALSE
"Halifax","F2015",1,"F2015:Halifax:Megan Leslie:New Democratic","New Democratic","Megan Leslie","F2015:Halifax",19162,36.13,NA,"169615.12",FALSE
"Halifax","F2015",3,"F2015:Halifax:Thomas Trappenberg:Green","Green","Thomas Trappenberg","F2015:Halifax",1745,3.29,NA,"692.58",FALSE
"Hamilton Centre","F2015",1,"F2015:Hamilton Centre:Anne Tennier:Liberal","Liberal","Anne Tennier","F2015:Hamilton Centre",13718,33.39,NA,"65231.14",FALSE
"Hamilton Centre","F2015",0,"F2015:Hamilton Centre:David Christopherson:New Democratic","New Democratic","David Christopherson","F2015:Hamilton Centre",18719,45.56,NA,"52665.42",TRUE
"Hamilton Centre","F2015",3,"F2015:Hamilton Centre:Ute Schmid-Jones:Green","Green","Ute Schmid-Jones","F2015:Hamilton Centre",1778,4.33,NA,"5331.63",FALSE
"Hamilton Centre","F2015",2,"F2015:Hamilton Centre:Yonatan Rozenszajn:Conservative","Conservative","Yonatan Rozenszajn","F2015:Hamilton Centre",6018,14.65,NA,"38675.56",FALSE
"Hamilton East-Stoney Creek","F2015",0,"F2015:Hamilton East-Stoney Creek:Bob Bratina:Liberal","Liberal","Bob Bratina","F2015:Hamilton East-Stoney Creek",19622,38.99,NA,"64967.22",TRUE
"Hamilton East-Stoney Creek","F2015",2,"F2015:Hamilton East-Stoney Creek:Diane Bubanko:Conservative","Conservative","Diane Bubanko","F2015:Hamilton East-Stoney Creek",12715,25.26,NA,"23736.31",FALSE
"Hamilton East-Stoney Creek","F2015",3,"F2015:Hamilton East-Stoney Creek:Erin Davis:Green","Green","Erin Davis","F2015:Hamilton East-Stoney Creek",1305,2.59,NA,"1551.87",FALSE
"Hamilton East-Stoney Creek","F2015",1,"F2015:Hamilton East-Stoney Creek:Wayne Marston:New Democratic","New Democratic","Wayne Marston","F2015:Hamilton East-Stoney Creek",16465,32.71,NA,"69194.3",FALSE
"Hamilton Mountain","F2015",2,"F2015:Hamilton Mountain:Al Miles:Conservative","Conservative","Al Miles","F2015:Hamilton Mountain",12991,25.7,NA,"34537.26",FALSE
"Hamilton Mountain","F2015",3,"F2015:Hamilton Mountain:Raheem Aman:Green","Green","Raheem Aman","F2015:Hamilton Mountain",1283,2.54,NA,"226.0",FALSE
"Hamilton Mountain","F2015",0,"F2015:Hamilton Mountain:Scott Duvall:New Democratic","New Democratic","Scott Duvall","F2015:Hamilton Mountain",18146,35.89,NA,"57552.86",TRUE
"Hamilton Mountain","F2015",1,"F2015:Hamilton Mountain:Shaun Burt:Liberal","Liberal","Shaun Burt","F2015:Hamilton Mountain",16933,33.49,NA,"45580.19",FALSE
"Hamilton West-Ancaster-Dundas","F2015",2,"F2015:Hamilton West-Ancaster-Dundas:Alex Johnstone:New Democratic","New Democratic","Alex Johnstone","F2015:Hamilton West-Ancaster-Dundas",10131,16.27,NA,"50321.97",FALSE
"Hamilton West-Ancaster-Dundas","F2015",0,"F2015:Hamilton West-Ancaster-Dundas:Filomena Tassi:Liberal","Liberal","Filomena Tassi","F2015:Hamilton West-Ancaster-Dundas",29694,47.68,NA,"74750.5",TRUE
"Hamilton West-Ancaster-Dundas","F2015",3,"F2015:Hamilton West-Ancaster-Dundas:Peter Ormond:Green","Green","Peter Ormond","F2015:Hamilton West-Ancaster-Dundas",2633,4.23,NA,"16800.92",FALSE
"Hamilton West-Ancaster-Dundas","F2015",1,"F2015:Hamilton West-Ancaster-Dundas:Vincent Samuel:Conservative","Conservative","Vincent Samuel","F2015:Hamilton West-Ancaster-Dundas",19821,31.83,NA,"111228.74",FALSE
"Hastings-Lennox and Addington","F2015",2,"F2015:Hastings-Lennox and Addington:Betty Bannon:New Democratic","New Democratic","Betty Bannon","F2015:Hastings-Lennox and Addington",6348,12.75,NA,"17112.7",FALSE
"Hastings-Lennox and Addington","F2015",3,"F2015:Hastings-Lennox and Addington:Cam Mather:Green","Green","Cam Mather","F2015:Hastings-Lennox and Addington",1466,2.94,NA,NA,FALSE
"Hastings-Lennox and Addington","F2015",1,"F2015:Hastings-Lennox and Addington:Daryl Kramp:Conservative","Conservative","Daryl Kramp","F2015:Hastings-Lennox and Addington",20879,41.93,NA,"112894.94",FALSE
"Hastings-Lennox and Addington","F2015",0,"F2015:Hastings-Lennox and Addington:Mike Bossio:Liberal","Liberal","Mike Bossio","F2015:Hastings-Lennox and Addington",21104,42.38,NA,"87494.06",TRUE
"Hochelaga","F2015",3,"F2015:Hochelaga:Alexandre Dang:Conservative","Conservative","Alexandre Dang","F2015:Hochelaga",3555,6.85,NA,"3363.29",FALSE
"Hochelaga","F2015",4,"F2015:Hochelaga:Anne-Marie Saint-Cerny:Green","Green","Anne-Marie Saint-Cerny","F2015:Hochelaga",1654,3.19,NA,NA,FALSE
"Hochelaga","F2015",0,"F2015:Hochelaga:Marjolaine Boutin-Sweet:New Democratic","New Democratic","Marjolaine Boutin-Sweet","F2015:Hochelaga",16034,30.89,NA,"64664.42",TRUE
"Hochelaga","F2015",1,"F2015:Hochelaga:Marwah Rizqy:Liberal","Liberal","Marwah Rizqy","F2015:Hochelaga",15534,29.93,NA,"19746.32",FALSE
"Hochelaga","F2015",2,"F2015:Hochelaga:Simon Marchand:Bloc Québécois","Bloc Québécois","Simon Marchand","F2015:Hochelaga",14389,27.72,NA,"47613.01",FALSE
"Honoré-Mercier","F2015",4,"F2015:Honoré-Mercier:Angela Budilean:Green","Green","Angela Budilean","F2015:Honoré-Mercier",814,1.58,NA,NA,FALSE
"Honoré-Mercier","F2015",2,"F2015:Honoré-Mercier:Audrey Beauséjour:Bloc Québécois","Bloc Québécois","Audrey Beauséjour","F2015:Honoré-Mercier",6680,12.93,NA,"11516.2",FALSE
"Honoré-Mercier","F2015",3,"F2015:Honoré-Mercier:Guy Croteau:Conservative","Conservative","Guy Croteau","F2015:Honoré-Mercier",6226,12.05,NA,"3697.33",FALSE
"Honoré-Mercier","F2015",0,"F2015:Honoré-Mercier:Pablo Rodríguez:Liberal","Liberal","Pablo Rodríguez","F2015:Honoré-Mercier",29211,56.55,NA,"53622.1",TRUE
"Honoré-Mercier","F2015",1,"F2015:Honoré-Mercier:Paulina Ayala:New Democratic","New Democratic","Paulina Ayala","F2015:Honoré-Mercier",8478,16.41,NA,"12795.65",FALSE
"Hull-Aylmer","F2015",0,"F2015:Hull-Aylmer:Greg Fergus:Liberal","Liberal","Greg Fergus","F2015:Hull-Aylmer",28478,51.37,NA,"77403.19",TRUE
"Hull-Aylmer","F2015",3,"F2015:Hull-Aylmer:Maude Chouinard-Boucher:Bloc Québécois","Bloc Québécois","Maude Chouinard-Boucher","F2015:Hull-Aylmer",3625,6.54,NA,"5830.63",FALSE
"Hull-Aylmer","F2015",1,"F2015:Hull-Aylmer:Nycole Turmel:New Democratic","New Democratic","Nycole Turmel","F2015:Hull-Aylmer",17472,31.52,NA,"73823.88",FALSE
"Hull-Aylmer","F2015",4,"F2015:Hull-Aylmer:Roger Fleury:Green","Green","Roger Fleury","F2015:Hull-Aylmer",1035,1.87,NA,"6523.33",FALSE
"Hull-Aylmer","F2015",2,"F2015:Hull-Aylmer:Étienne Boulrice:Conservative","Conservative","Étienne Boulrice","F2015:Hull-Aylmer",4278,7.72,NA,"3208.51",FALSE
"Humber River-Black Creek","F2015",2,"F2015:Humber River-Black Creek:Darnel Harris:New Democratic","New Democratic","Darnel Harris","F2015:Humber River-Black Creek",3851,10.74,NA,"3291.83",FALSE
"Humber River-Black Creek","F2015",0,"F2015:Humber River-Black Creek:Judy Sgro:Liberal","Liberal","Judy Sgro","F2015:Humber River-Black Creek",23995,66.91,NA,"81660.4",TRUE
"Humber River-Black Creek","F2015",3,"F2015:Humber River-Black Creek:Keith Jarrett:Green","Green","Keith Jarrett","F2015:Humber River-Black Creek",584,1.63,NA,NA,FALSE
"Humber River-Black Creek","F2015",1,"F2015:Humber River-Black Creek:Kerry Vandenberg:Conservative","Conservative","Kerry Vandenberg","F2015:Humber River-Black Creek",7228,20.16,NA,"60649.16",FALSE
"Huron-Bruce","F2015",1,"F2015:Huron-Bruce:Allan Thompson:Liberal","Liberal","Allan Thompson","F2015:Huron-Bruce",23129,39.71,NA,"65446.81",FALSE
"Huron-Bruce","F2015",0,"F2015:Huron-Bruce:Ben Lobb:Conservative","Conservative","Ben Lobb","F2015:Huron-Bruce",26174,44.94,NA,"148259.85",TRUE
"Huron-Bruce","F2015",2,"F2015:Huron-Bruce:Gerard Creces:New Democratic","New Democratic","Gerard Creces","F2015:Huron-Bruce",7544,12.95,NA,"53256.52",FALSE
"Huron-Bruce","F2015",3,"F2015:Huron-Bruce:Jutta Splettstoesser:Green","Green","Jutta Splettstoesser","F2015:Huron-Bruce",1398,2.4,NA,"3499.97",FALSE
"Joliette","F2015",2,"F2015:Joliette:Danielle Landreville:New Democratic","New Democratic","Danielle Landreville","F2015:Joliette",14566,25.69,NA,"46434.16",FALSE
"Joliette","F2015",0,"F2015:Joliette:Gabriel Ste-Marie:Bloc Québécois","Bloc Québécois","Gabriel Ste-Marie","F2015:Joliette",18875,33.3,NA,"39176.25",TRUE
"Joliette","F2015",4,"F2015:Joliette:Mathieu Morin:Green","Green","Mathieu Morin","F2015:Joliette",1335,2.35,NA,"1229.9",FALSE
"Joliette","F2015",1,"F2015:Joliette:Michel Bourgeois:Liberal","Liberal","Michel Bourgeois","F2015:Joliette",15995,28.22,NA,"24407.76",FALSE
"Joliette","F2015",3,"F2015:Joliette:Soheil Eid:Conservative","Conservative","Soheil Eid","F2015:Joliette",5705,10.06,NA,"34086.31",FALSE
"Jonquière","F2015",4,"F2015:Jonquière:Carmen Budilean:Green","Green","Carmen Budilean","F2015:Jonquière",656,1.36,NA,NA,FALSE
"Jonquière","F2015",2,"F2015:Jonquière:Jean-François Caron:Bloc Québécois","Bloc Québécois","Jean-François Caron","F2015:Jonquière",11202,23.29,NA,"40340.0",FALSE
"Jonquière","F2015",0,"F2015:Jonquière:Karine Trudel:New Democratic","New Democratic","Karine Trudel","F2015:Jonquière",14039,29.19,NA,"73851.56",TRUE
"Jonquière","F2015",1,"F2015:Jonquière:Marc Pettersen:Liberal","Liberal","Marc Pettersen","F2015:Jonquière",13700,28.48,NA,"11172.02",FALSE
"Jonquière","F2015",3,"F2015:Jonquière:Ursula Larouche:Conservative","Conservative","Ursula Larouche","F2015:Jonquière",8124,16.89,NA,"43411.16",FALSE
"Kamloops-Thompson-Cariboo","F2015",1,"F2015:Kamloops-Thompson-Cariboo:Bill Sundhu:New Democratic","New Democratic","Bill Sundhu","F2015:Kamloops-Thompson-Cariboo",21466,30.77,NA,"153060.21",FALSE
"Kamloops-Thompson-Cariboo","F2015",0,"F2015:Kamloops-Thompson-Cariboo:Cathy McLeod:Conservative","Conservative","Cathy McLeod","F2015:Kamloops-Thompson-Cariboo",24595,35.25,NA,"151162.59",TRUE
"Kamloops-Thompson-Cariboo","F2015",3,"F2015:Kamloops-Thompson-Cariboo:Matt Greenwood:Green","Green","Matt Greenwood","F2015:Kamloops-Thompson-Cariboo",2489,3.57,NA,"1761.67",FALSE
"Kamloops-Thompson-Cariboo","F2015",2,"F2015:Kamloops-Thompson-Cariboo:Steve Powrie:Liberal","Liberal","Steve Powrie","F2015:Kamloops-Thompson-Cariboo",21215,30.41,NA,"38402.7",FALSE
"Kanata-Carleton","F2015",3,"F2015:Kanata-Carleton:Andrew West:Green","Green","Andrew West","F2015:Kanata-Carleton",1704,2.69,NA,"8506.35",FALSE
"Kanata-Carleton","F2015",2,"F2015:Kanata-Carleton:John Hansen:New Democratic","New Democratic","John Hansen","F2015:Kanata-Carleton",4313,6.81,NA,"24279.11",FALSE
"Kanata-Carleton","F2015",0,"F2015:Kanata-Carleton:Karen McCrimmon:Liberal","Liberal","Karen McCrimmon","F2015:Kanata-Carleton",32447,51.29,NA,"114216.22",TRUE
"Kanata-Carleton","F2015",1,"F2015:Kanata-Carleton:Walter Pamic:Conservative","Conservative","Walter Pamic","F2015:Kanata-Carleton",24829,39.21,NA,"98315.02",FALSE
"Kelowna-Lake Country","F2015",2,"F2015:Kelowna-Lake Country:Norah Mary Bowman:New Democratic","New Democratic","Norah Mary Bowman","F2015:Kelowna-Lake Country",9039,14.09,NA,"33945.86",FALSE
"Kelowna-Lake Country","F2015",1,"F2015:Kelowna-Lake Country:Ron Cannan:Conservative","Conservative","Ron Cannan","F2015:Kelowna-Lake Country",25502,39.75,NA,"70942.48",FALSE
"Kelowna-Lake Country","F2015",0,"F2015:Kelowna-Lake Country:Stephen Fuhr:Liberal","Liberal","Stephen Fuhr","F2015:Kelowna-Lake Country",29614,46.16,NA,"127002.68",TRUE
"Kenora","F2015",0,"F2015:Kenora:Bob Nault:Liberal","Liberal","Bob Nault","F2015:Kenora",10918,35.5,NA,"79378.88",TRUE
"Kenora","F2015",3,"F2015:Kenora:Ember C. McKillop:Green","Green","Ember C. McKillop","F2015:Kenora",501,1.63,NA,"552.95",FALSE
"Kenora","F2015",2,"F2015:Kenora:Greg Rickford:Conservative","Conservative","Greg Rickford","F2015:Kenora",8751,28.46,NA,"143556.97",FALSE
"Kenora","F2015",1,"F2015:Kenora:Howard Hampton:New Democratic","New Democratic","Howard Hampton","F2015:Kenora",10420,33.88,NA,"149833.74",FALSE
"Kildonan-St. Paul","F2015",1,"F2015:Kildonan-St. Paul:Jim Bell:Conservative","Conservative","Jim Bell","F2015:Kildonan-St. Paul",17478,39.84,NA,"76554.16",FALSE
"Kildonan-St. Paul","F2015",0,"F2015:Kildonan-St. Paul:MaryAnn Mihychuk:Liberal","Liberal","MaryAnn Mihychuk","F2015:Kildonan-St. Paul",18717,42.66,NA,"57688.21",TRUE
"Kildonan-St. Paul","F2015",3,"F2015:Kildonan-St. Paul:Steven Stairs:Green","Green","Steven Stairs","F2015:Kildonan-St. Paul",783,1.78,NA,NA,FALSE
"Kildonan-St. Paul","F2015",2,"F2015:Kildonan-St. Paul:Suzanne Hrynyk:New Democratic","New Democratic","Suzanne Hrynyk","F2015:Kildonan-St. Paul",6270,14.29,NA,"43914.7",FALSE
"King-Vaughan","F2015",3,"F2015:King-Vaughan:Ann Raney:Green","Green","Ann Raney","F2015:King-Vaughan",1037,1.9,NA,"9983.35",FALSE
"King-Vaughan","F2015",0,"F2015:King-Vaughan:Deb Schulte:Liberal","Liberal","Deb Schulte","F2015:King-Vaughan",25908,47.38,NA,"90592.57",TRUE
"King-Vaughan","F2015",1,"F2015:King-Vaughan:Konstantin Toubis:Conservative","Conservative","Konstantin Toubis","F2015:King-Vaughan",24170,44.2,NA,"144224.44",FALSE
"King-Vaughan","F2015",2,"F2015:King-Vaughan:Natalie Rizzo:New Democratic","New Democratic","Natalie Rizzo","F2015:King-Vaughan",3571,6.53,NA,"6632.62",FALSE
"Kings-Hants","F2015",1,"F2015:Kings-Hants:David Morse:Conservative","Conservative","David Morse","F2015:Kings-Hants",8677,18.59,NA,"80877.49",FALSE
"Kings-Hants","F2015",2,"F2015:Kings-Hants:Hugh Curry:New Democratic","New Democratic","Hugh Curry","F2015:Kings-Hants",2998,6.42,NA,"15831.09",FALSE
"Kings-Hants","F2015",0,"F2015:Kings-Hants:Scott Brison:Liberal","Liberal","Scott Brison","F2015:Kings-Hants",33026,70.74,NA,"88355.31",TRUE
"Kings-Hants","F2015",3,"F2015:Kings-Hants:Will Cooper:Green","Green","Will Cooper","F2015:Kings-Hants",1569,3.36,NA,"1277.65",FALSE
"Kingston and the Islands","F2015",1,"F2015:Kingston and the Islands:Andy Brooke:Conservative","Conservative","Andy Brooke","F2015:Kingston and the Islands",14928,22.7,NA,"97596.78",FALSE
"Kingston and the Islands","F2015",2,"F2015:Kingston and the Islands:Daniel Beals:New Democratic","New Democratic","Daniel Beals","F2015:Kingston and the Islands",11185,17.01,NA,"44779.89",FALSE
"Kingston and the Islands","F2015",0,"F2015:Kingston and the Islands:Mark Gerretsen:Liberal","Liberal","Mark Gerretsen","F2015:Kingston and the Islands",36421,55.37,NA,"146934.43",TRUE
"Kingston and the Islands","F2015",3,"F2015:Kingston and the Islands:Nathan Townend:Green","Green","Nathan Townend","F2015:Kingston and the Islands",2933,4.46,NA,"7750.7",FALSE
"Kitchener Centre","F2015",3,"F2015:Kitchener Centre:Nicholas Wendler:Green","Green","Nicholas Wendler","F2015:Kitchener Centre",1597,3.05,NA,"1292.98",FALSE
"Kitchener Centre","F2015",0,"F2015:Kitchener Centre:Raj Saini:Liberal","Liberal","Raj Saini","F2015:Kitchener Centre",25504,48.78,NA,"101034.78",TRUE
"Kitchener Centre","F2015",1,"F2015:Kitchener Centre:Stephen Woodworth:Conservative","Conservative","Stephen Woodworth","F2015:Kitchener Centre",15872,30.36,NA,"127440.14",FALSE
"Kitchener Centre","F2015",2,"F2015:Kitchener Centre:Susan Cadell:New Democratic","New Democratic","Susan Cadell","F2015:Kitchener Centre",8680,16.6,NA,"56988.49",FALSE
"Kitchener South-Hespeler","F2015",3,"F2015:Kitchener South-Hespeler:David Weber:Green","Green","David Weber","F2015:Kitchener South-Hespeler",1767,3.69,NA,"2785.51",FALSE
"Kitchener South-Hespeler","F2015",2,"F2015:Kitchener South-Hespeler:Lorne Bruce:New Democratic","New Democratic","Lorne Bruce","F2015:Kitchener South-Hespeler",7440,15.56,NA,"3785.97",FALSE
"Kitchener South-Hespeler","F2015",1,"F2015:Kitchener South-Hespeler:Marian Gagné:Conservative","Conservative","Marian Gagné","F2015:Kitchener South-Hespeler",17544,36.68,NA,"97214.81",FALSE
"Kitchener South-Hespeler","F2015",0,"F2015:Kitchener South-Hespeler:Marwan Tabbara:Liberal","Liberal","Marwan Tabbara","F2015:Kitchener South-Hespeler",20215,42.27,NA,"69489.97",TRUE
"Kitchener-Conestoga","F2015",3,"F2015:Kitchener-Conestoga:Bob Jonkman:Green","Green","Bob Jonkman","F2015:Kitchener-Conestoga",1314,2.75,NA,"1743.36",FALSE
"Kitchener-Conestoga","F2015",0,"F2015:Kitchener-Conestoga:Harold Albrecht:Conservative","Conservative","Harold Albrecht","F2015:Kitchener-Conestoga",20649,43.29,NA,"126202.9",TRUE
